rank,s1,s2,ntasks
156, 118, 37, 6000
156, 128, 9, 7114
156, 131, 42, 7547
156, 137, 52, 8296
156, 142, 113, 9042
156, 146, 84, 9281
156, 157, 31, 10864
156, 159, 104, 10723
156, 163, 84, 9711
156, 166, 110, 12058
156, 174, 128, 13134
156, 178, 160, 14181
548, 35, 13, 642
548, 50, 38, 1301
548, 67, 27, 2284
548, 73, 54, 2713
548, 82, 39, 3282
548, 99, 66, 3902
548, 107, 54, 5012
548, 113, 87, 5575
548, 118, 62, 5743
548, 127, 81, 7054
548, 133, 37, 7674
548, 142, 8, 8937
548, 145, 45, 9013
548, 150, 68, 10103
548, 154, 77, 10608
548, 162, 159, 11906
548, 169, 84, 12833
548, 175, 113, 13781
548, 179, 142, 14485
548, 181, 139, 14807
75, 18, 9, 181
75, 42, 24, 918
75, 69, 56, 2450
75, 87, 79, 3608
75, 97, 28, 4146
75, 111, 91, 5356
75, 125, 81, 6807
75, 133, 102, 5468
75, 137, 23, 7936
75, 142, 67, 8996
75, 146, 59, 9479
75, 155, 82, 10020
75, 161, 14, 11462
75, 162, 156, 11903
75, 167, 28, 12394
75, 172, 106, 13364
75, 176, 98, 13669
691, 61, 35, 1908
691, 87, 67, 3571
691, 95, 11, 3822
691, 104, 84, 4738
691, 114, 31, 5584
691, 118, 68, 6061
691, 123, 58, 6642
691, 127, 16, 7015
691, 133, 6, 7079
691, 138, 110, 8492
691, 142, 140, 9069
691, 148, 7, 9651
691, 154, 106, 10569
691, 160, 3, 7764
691, 162, 115, 11862
691, 166, 88, 12411
691, 175, 158, 13826
691, 180, 62, 14582
74, 13, 5, 97
74, 28, 16, 422
74, 60, 0, 1812
74, 67, 17, 2274
74, 78, 29, 3008
74, 104, 64, 3854
74, 115, 83, 5800
74, 123, 5, 6589
74, 132, 85, 7506
74, 138, 117, 8499
74, 144, 27, 9139
74, 150, 126, 10161
74, 156, 91, 10288
74, 161, 92, 10860
74, 166, 148, 12461
74, 176, 162, 13976
74, 180, 160, 14683
317, 48, 25, 1191
317, 54, 40, 1511
317, 68, 51, 2376
317, 76, 9, 2893
317, 81, 63, 3230
317, 97, 50, 3632
317, 106, 85, 4936
317, 109, 51, 5110
317, 118, 104, 6097
317, 122, 94, 6555
317, 127, 99, 6823
317, 132, 86, 7564
317, 142, 84, 8761
317, 148, 126, 9837
317, 155, 55, 10420
317, 161, 2, 11586
317, 162, 96, 11843
317, 167, 82, 11890
317, 173, 45, 12416
317, 180, 133, 14656
47, 16, 12, 149
47, 39, 18, 797
47, 49, 43, 1256
47, 67, 30, 2284
47, 88, 61, 3678
47, 105, 44, 4672
47, 112, 45, 5387
47, 116, 82, 5762
47, 129, 11, 5291
47, 135, 17, 7993
47, 144, 54, 9235
47, 151, 20, 8791
47, 155, 80, 10603
47, 157, 69, 11060
47, 160, 119, 10954
47, 167, 90, 10129
47, 171, 122, 13208
47, 173, 127, 12133
47, 181, 145, 14804
48, 35, 22, 651
48, 63, 61, 2056
48, 87, 15, 3428
48, 99, 54, 4351
48, 104, 68, 4694
48, 109, 97, 5110
48, 123, 40, 6624
48, 135, 89, 7500
48, 147, 145, 9733
48, 153, 28, 10438
48, 157, 140, 11131
48, 162, 98, 11716
48, 166, 140, 12004
48, 178, 0, 10741
48, 180, 17, 14540
435, 7, 0, 29
435, 38, 37, 777
435, 48, 48, 1214
435, 67, 58, 2315
435, 78, 45, 3072
435, 103, 59, 4286
435, 115, 75, 5792
435, 125, 75, 5921
435, 134, 8, 7835
435, 137, 44, 8288
435, 140, 87, 8738
435, 146, 63, 7545
435, 151, 80, 10116
435, 156, 25, 10546
435, 159, 44, 10671
435, 163, 143, 12013
435, 169, 0, 9290
435, 170, 154, 13069
435, 179, 10, 14085
778, 25, 24, 349
778, 55, 55, 1577
778, 94, 28, 3940
778, 107, 71, 4846
778, 120, 52, 6270
778, 127, 7, 6437
778, 135, 82, 4924
778, 138, 50, 8432
778, 140, 37, 8677
778, 150, 66, 10101
778, 154, 120, 10615
778, 159, 122, 11408
778, 164, 90, 10942
778, 170, 114, 13029
778, 173, 153, 13497
778, 179, 176, 14519
210, 45, 27, 1052
210, 55, 8, 1533
210, 70, 14, 2478
210, 78, 18, 3027
210, 112, 48, 5228
210, 118, 102, 6060
210, 126, 59, 6918
210, 133, 15, 7168
210, 140, 77, 8728
210, 151, 32, 10057
210, 156, 110, 10848
210, 162, 58, 11805
210, 164, 45, 11657
210, 168, 7, 10992
210, 174, 148, 13676
779, 38, 2, 742
779, 49, 42, 1255
779, 67, 62, 2319
779, 87, 39, 3568
779, 95, 13, 3896
779, 104, 97, 4751
779, 113, 37, 5495
779, 121, 32, 6367
779, 126, 61, 6953
779, 132, 118, 7738
779, 141, 74, 8823
779, 144, 135, 9312
779, 160, 121, 11482
779, 167, 107, 12555
779, 173, 121, 13522
380, 31, 9, 505
380, 39, 7, 786
380, 61, 32, 1905
380, 66, 59, 2249
380, 73, 66, 2725
380, 84, 60, 3348
380, 95, 47, 4080
380, 106, 47, 4898
380, 112, 88, 5463
380, 117, 14, 5165
380, 122, 65, 6526
380, 129, 122, 7366
380, 133, 54, 7789
380, 139, 26, 8547
380, 147, 81, 9669
380, 149, 129, 10014
380, 153, 73, 10226
380, 160, 81, 11453
380, 163, 76, 11960
380, 167, 167, 12614
380, 176, 47, 13808
434, 21, 18, 250
434, 27, 0, 378
434, 53, 27, 1444
434, 62, 23, 1956
434, 72, 18, 2576
434, 92, 54, 3848
434, 105, 45, 4707
434, 113, 106, 5594
434, 120, 4, 5744
434, 123, 41, 6625
434, 132, 131, 7751
434, 143, 105, 9177
434, 148, 44, 9693
434, 151, 118, 10265
434, 158, 157, 11306
434, 162, 90, 11714
434, 169, 112, 12861
434, 171, 123, 13209
434, 175, 28, 13598
434, 179, 34, 14317
389, 45, 11, 1035
389, 67, 36, 2293
389, 71, 28, 2559
389, 103, 2, 4490
389, 111, 34, 4248
389, 115, 72, 5789
389, 122, 48, 6508
389, 128, 89, 6871
389, 134, 104, 7880
389, 137, 135, 8379
389, 148, 104, 9838
389, 152, 62, 7780
389, 157, 4, 10966
389, 160, 133, 10972
389, 166, 102, 9216
389, 170, 139, 13054
389, 176, 153, 13536
118, 29, 29, 464
118, 65, 50, 2170
118, 72, 31, 2604
118, 81, 2, 3194
118, 85, 34, 2864
118, 93, 6, 3254
118, 95, 38, 4071
118, 100, 33, 4278
118, 111, 51, 5316
118, 118, 61, 6056
118, 126, 124, 7007
118, 135, 36, 7962
118, 141, 97, 5970
118, 143, 142, 9214
118, 146, 82, 8633
118, 154, 108, 6264
118, 156, 56, 10809
118, 161, 114, 11699
118, 163, 80, 11528
118, 167, 103, 11850
118, 174, 118, 13328
118, 180, 66, 14588
479, 24, 0, 300
479, 42, 37, 931
479, 61, 19, 1892
479, 72, 9, 2602
479, 84, 83, 3394
479, 104, 102, 4756
479, 114, 11, 5468
479, 123, 24, 6608
479, 132, 108, 7566
479, 149, 78, 9963
479, 155, 71, 10650
479, 161, 26, 11520
479, 164, 91, 11376
479, 168, 97, 12168
479, 179, 151, 14493
788, 49, 21, 1234
788, 54, 2, 1473
788, 59, 36, 1788
788, 65, 48, 2163
788, 99, 67, 3969
788, 109, 107, 5199
788, 120, 93, 6311
788, 124, 34, 6226
788, 129, 94, 7338
788, 136, 102, 8129
788, 140, 27, 8673
788, 145, 32, 9242
788, 149, 18, 9850
788, 154, 75, 10606
788, 162, 154, 11901
788, 170, 72, 12394
788, 175, 87, 13755
788, 178, 88, 14252
188, 10, 4, 60
188, 33, 31, 591
188, 41, 33, 884
188, 56, 5, 1581
188, 82, 58, 2592
188, 91, 28, 3730
188, 104, 94, 4748
188, 110, 100, 5278
188, 116, 7, 4850
188, 123, 79, 6663
188, 130, 38, 7412
188, 133, 111, 7739
188, 144, 94, 9023
188, 154, 59, 10555
188, 163, 159, 12029
188, 172, 75, 13333
188, 178, 36, 13861
188, 180, 107, 14630
80, 47, 9, 1127
80, 61, 44, 1917
80, 66, 22, 2209
80, 80, 79, 3205
80, 91, 32, 3690
80, 99, 80, 4374
80, 104, 28, 4657
80, 110, 82, 5181
80, 122, 66, 6527
80, 124, 114, 6806
80, 130, 27, 7401
80, 132, 126, 7746
80, 142, 3, 8695
80, 148, 56, 9759
80, 154, 28, 10563
80, 162, 147, 11894
80, 165, 129, 12326
80, 170, 16, 12881
80, 172, 159, 13417
80, 181, 164, 14704
83, 27, 25, 403
83, 44, 34, 1014
83, 62, 11, 1935
83, 82, 9, 3196
83, 100, 92, 4486
83, 113, 74, 5391
83, 117, 106, 5995
83, 124, 1, 6041
83, 129, 91, 7208
83, 136, 91, 8019
83, 139, 81, 8602
83, 143, 5, 9077
83, 149, 99, 9984
83, 151, 82, 8386
83, 157, 148, 11139
83, 161, 109, 11157
83, 167, 149, 12596
83, 171, 159, 13245
83, 176, 154, 13632
547, 39, 37, 816
547, 58, 30, 1720
547, 70, 27, 2491
547, 79, 32, 3075
547, 87, 24, 3403
547, 96, 58, 4181
547, 104, 95, 4749
547, 109, 101, 4942
547, 122, 89, 6549
547, 130, 19, 7013
547, 135, 95, 8066
547, 140, 89, 8125
547, 156, 31, 10260
547, 160, 63, 10853
547, 165, 165, 12364
547, 169, 29, 9335
547, 172, 10, 13064
547, 180, 6, 14510
480, 53, 49, 1466
480, 63, 50, 2035
480, 75, 62, 2870
480, 101, 51, 4458
480, 110, 85, 5263
480, 116, 98, 5754
480, 125, 53, 6852
480, 134, 61, 7908
480, 139, 128, 8649
480, 143, 100, 9172
480, 146, 40, 8358
480, 154, 134, 10649
480, 163, 50, 10063
480, 167, 52, 7144
480, 169, 24, 10178
480, 171, 160, 13246
480, 175, 103, 13771
17, 16, 5, 142
17, 32, 9, 537
17, 37, 21, 723
17, 52, 36, 1400
17, 62, 29, 1961
17, 93, 20, 2648
17, 95, 87, 4120
17, 98, 27, 4064
17, 106, 91, 4942
17, 113, 16, 5482
17, 117, 84, 5097
17, 123, 76, 6660
17, 128, 13, 6389
17, 132, 81, 7652
17, 137, 110, 8354
17, 143, 70, 9142
17, 148, 116, 9851
17, 158, 93, 11241
17, 162, 59, 11806
17, 165, 160, 12359
17, 170, 116, 13031
17, 179, 66, 14393
17, 181, 87, 14755
490, 17, 0, 154
490, 47, 33, 1151
490, 66, 56, 2246
490, 76, 36, 2920
490, 79, 47, 3097
490, 94, 6, 3447
490, 102, 89, 4579
490, 116, 35, 4258
490, 122, 79, 6540
490, 127, 102, 6807
490, 135, 109, 7846
490, 145, 95, 9403
490, 150, 14, 10048
490, 154, 74, 10605
490, 159, 117, 9267
490, 165, 126, 12310
490, 170, 98, 12741
490, 175, 136, 13804
490, 178, 126, 14270
497, 50, 29, 1292
497, 64, 3, 2062
497, 78, 48, 2980
497, 106, 76, 4886
497, 115, 35, 5752
497, 129, 34, 7227
497, 135, 39, 8011
497, 144, 111, 9011
497, 155, 51, 10706
497, 157, 111, 11101
497, 163, 110, 10692
497, 166, 137, 12449
497, 175, 162, 13830
497, 179, 30, 13952
481, 36, 21, 686
481, 40, 27, 846
481, 63, 0, 1993
481, 77, 77, 3038
481, 92, 61, 3826
481, 112, 56, 5214
481, 117, 17, 5892
481, 127, 101, 5956
481, 136, 8, 8115
481, 137, 111, 8355
481, 147, 101, 9406
481, 154, 37, 10319
481, 162, 130, 11877
481, 165, 104, 12286
481, 168, 58, 12039
481, 173, 50, 11927
481, 177, 48, 13088
481, 180, 121, 14644
279, 41, 36, 889
279, 54, 47, 1518
279, 66, 54, 2244
279, 74, 25, 2755
279, 76, 64, 2948
279, 85, 37, 3288
279, 90, 60, 3652
279, 106, 41, 4800
279, 115, 55, 5772
279, 126, 111, 6981
279, 136, 59, 8166
279, 140, 66, 8658
279, 145, 96, 9404
279, 151, 120, 10285
279, 156, 54, 10888
279, 159, 10, 8613
279, 170, 143, 13058
279, 174, 99, 13512
279, 179, 38, 14381
279, 180, 165, 14688
251, 40, 19, 837
251, 59, 14, 1766
251, 71, 7, 2541
251, 82, 59, 2786
251, 100, 32, 4371
251, 105, 25, 4390
251, 109, 87, 5179
251, 119, 34, 5758
251, 127, 60, 7056
251, 134, 20, 7039
251, 137, 26, 8246
251, 143, 65, 9137
251, 149, 6, 9891
251, 151, 84, 9828
251, 164, 5, 11406
251, 171, 66, 13123
251, 172, 171, 13429
251, 176, 65, 9254
251, 178, 52, 13783
622, 11, 6, 73
622, 37, 4, 706
622, 56, 17, 1595
622, 83, 44, 2895
622, 92, 60, 3800
622, 104, 25, 4274
622, 107, 81, 5039
622, 112, 110, 5485
622, 119, 8, 6061
622, 124, 104, 6795
622, 130, 44, 7418
622, 133, 34, 6524
622, 138, 74, 8456
622, 140, 29, 5872
622, 148, 62, 9755
622, 158, 24, 11118
622, 168, 116, 12684
250, 38, 10, 750
250, 54, 38, 1509
250, 66, 29, 2219
250, 74, 59, 2792
250, 81, 61, 3268
250, 87, 32, 3538
250, 96, 7, 4086
250, 105, 48, 4475
250, 118, 59, 6040
250, 126, 36, 6877
250, 131, 5, 7424
250, 140, 78, 8201
250, 158, 17, 11166
250, 164, 75, 12109
250, 169, 2, 12655
250, 171, 16, 13102
250, 172, 138, 13396
250, 176, 37, 13088
16, 16, 4, 141
16, 20, 13, 224
16, 53, 22, 1436
16, 60, 29, 1841
16, 68, 62, 2387
16, 81, 16, 3215
16, 84, 44, 2981
16, 96, 18, 3997
16, 113, 31, 5168
16, 118, 17, 6011
16, 124, 105, 6797
16, 135, 97, 7212
16, 144, 115, 9293
16, 154, 147, 10670
16, 160, 128, 10922
16, 164, 17, 12041
16, 168, 59, 12205
16, 176, 165, 13979
16, 181, 128, 14592
90, 47, 16, 1134
90, 59, 59, 1811
90, 70, 49, 2467
90, 76, 53, 2936
90, 84, 50, 2947
90, 94, 46, 3956
90, 101, 81, 4528
90, 111, 28, 5288
90, 125, 61, 6860
90, 135, 55, 7348
90, 143, 34, 9106
90, 148, 23, 9164
90, 153, 60, 10463
90, 157, 21, 11006
90, 158, 113, 11262
90, 165, 72, 12271
90, 169, 149, 12898
90, 171, 132, 13205
90, 176, 90, 13785
233, 44, 23, 1003
233, 57, 7, 1642
233, 72, 4, 2593
233, 87, 56, 3544
233, 96, 43, 4158
233, 114, 61, 5663
233, 118, 70, 5302
233, 123, 15, 6599
233, 131, 12, 7413
233, 136, 95, 8202
233, 138, 116, 8498
233, 143, 71, 9143
233, 149, 138, 10023
233, 152, 75, 10288
233, 160, 110, 10291
233, 163, 62, 10347
233, 168, 107, 12693
233, 177, 76, 13959
233, 179, 14, 14142
233, 180, 87, 14610
204, 23, 2, 278
204, 32, 5, 533
204, 39, 4, 783
204, 49, 4, 1186
204, 66, 9, 2199
204, 70, 30, 2466
204, 78, 39, 3078
204, 96, 62, 4164
204, 114, 64, 5654
204, 121, 71, 6075
204, 132, 8, 7545
204, 137, 42, 8222
204, 142, 96, 9025
204, 146, 66, 9412
204, 152, 105, 9481
204, 159, 114, 11401
204, 164, 77, 12111
204, 168, 46, 12470
204, 173, 136, 13537
204, 177, 166, 14154
33, 42, 39, 933
33, 49, 6, 1215
33, 62, 42, 1976
33, 77, 11, 2972
33, 99, 25, 3425
33, 104, 7, 4120
33, 108, 104, 5128
33, 116, 44, 5572
33, 121, 37, 6376
33, 128, 81, 7194
33, 131, 44, 7549
33, 135, 44, 7926
33, 140, 81, 8710
33, 145, 6, 8686
33, 148, 118, 9854
33, 154, 141, 10607
33, 162, 97, 11757
33, 168, 164, 12749
33, 174, 140, 13031
147, 31, 0, 496
147, 55, 13, 1528
147, 74, 27, 2760
147, 76, 76, 2960
147, 81, 17, 3219
147, 87, 48, 3512
147, 96, 95, 4224
147, 107, 88, 5046
147, 115, 32, 5749
147, 120, 68, 6286
147, 123, 35, 6619
147, 134, 54, 7901
147, 137, 123, 8367
147, 143, 118, 9190
147, 148, 16, 9752
147, 151, 77, 10241
147, 161, 63, 11605
147, 168, 106, 12692
147, 174, 110, 13641
39, 0, 0, 1
39, 37, 9, 711
39, 53, 36, 1453
39, 59, 56, 1808
39, 70, 64, 2528
39, 81, 4, 3157
39, 95, 27, 4052
39, 99, 1, 2594
39, 103, 94, 4659
39, 118, 98, 5473
39, 122, 56, 6517
39, 127, 42, 6870
39, 134, 94, 7855
39, 140, 131, 8784
39, 150, 148, 10183
39, 157, 90, 10905
39, 163, 105, 11110
39, 169, 88, 12837
39, 172, 93, 13351
39, 175, 169, 13837
39, 178, 138, 14302
39, 181, 93, 14761
583, 25, 7, 332
583, 47, 1, 1119
583, 56, 48, 1623
583, 77, 1, 2962
583, 84, 67, 3175
583, 96, 86, 4215
583, 109, 68, 5132
583, 119, 54, 6154
583, 128, 23, 6657
583, 131, 20, 7418
583, 135, 50, 7828
583, 140, 21, 8578
583, 145, 59, 9327
583, 151, 54, 10216
583, 156, 19, 9212
583, 159, 113, 11358
583, 170, 110, 13025
583, 176, 83, 13897
758, 36, 7, 672
758, 46, 40, 1111
758, 63, 53, 2043
758, 75, 7, 2815
758, 93, 40, 3325
758, 101, 93, 4539
758, 113, 75, 5449
758, 120, 79, 6194
758, 124, 116, 6808
758, 142, 90, 8402
758, 149, 52, 9937
758, 153, 141, 10427
758, 158, 128, 11277
758, 162, 27, 11774
758, 164, 37, 11848
758, 168, 75, 12024
758, 176, 152, 12763
390, 48, 10, 1165
390, 74, 12, 2742
390, 79, 53, 3009
390, 93, 17, 3822
390, 100, 15, 4262
390, 105, 55, 4043
390, 114, 40, 5629
390, 121, 21, 6332
390, 125, 27, 6802
390, 134, 59, 7906
390, 140, 63, 6753
390, 146, 78, 9120
390, 158, 110, 11259
390, 165, 17, 12216
390, 169, 96, 12845
390, 172, 89, 13347
755, 29, 9, 444
755, 38, 24, 764
755, 58, 6, 1699
755, 64, 60, 2119
755, 80, 54, 3177
755, 86, 80, 3522
755, 94, 34, 3547
755, 104, 60, 4684
755, 107, 2, 4924
755, 112, 78, 5071
755, 118, 103, 6086
755, 130, 50, 7424
755, 132, 31, 7295
755, 137, 13, 7839
755, 145, 119, 9427
755, 156, 148, 10982
755, 162, 78, 11825
755, 169, 14, 11647
755, 170, 129, 13044
755, 176, 89, 13903
295, 33, 12, 572
295, 42, 30, 922
295, 67, 18, 2275
295, 87, 41, 3460
295, 100, 88, 4482
295, 108, 46, 5015
295, 114, 94, 5696
295, 120, 101, 6319
295, 127, 37, 7028
295, 137, 25, 8197
295, 141, 27, 8819
295, 145, 71, 7899
295, 150, 57, 10092
295, 159, 17, 11311
295, 170, 124, 13039
295, 179, 126, 14469
775, 22, 12, 265
775, 31, 18, 514
775, 63, 2, 2000
775, 77, 5, 2966
775, 99, 83, 4377
775, 106, 43, 4851
775, 116, 107, 5912
775, 128, 10, 6289
775, 133, 53, 7729
775, 139, 67, 8588
775, 146, 64, 8940
775, 153, 44, 9747
775, 156, 66, 10899
775, 159, 95, 11375
775, 164, 28, 12053
775, 168, 103, 12119
775, 177, 176, 14164
263, 35, 7, 636
263, 60, 54, 1866
263, 67, 1, 2258
263, 71, 34, 2504
263, 85, 36, 3273
263, 88, 6, 3537
263, 94, 49, 3468
263, 101, 88, 4534
263, 115, 46, 5763
263, 121, 38, 6377
263, 125, 17, 6790
263, 136, 10, 7715
263, 139, 118, 8639
263, 145, 129, 9395
263, 151, 126, 9596
263, 157, 128, 11117
263, 160, 4, 10462
263, 162, 137, 11884
263, 166, 97, 10183
263, 173, 138, 13540
263, 178, 15, 13242
359, 32, 30, 558
359, 48, 8, 1174
359, 61, 3, 1876
359, 77, 63, 3024
359, 101, 47, 4454
359, 116, 37, 5614
359, 126, 107, 6990
359, 134, 69, 7916
359, 141, 83, 6687
359, 143, 12, 9084
359, 147, 49, 8932
359, 150, 32, 10067
359, 153, 139, 10532
359, 158, 130, 11279
359, 162, 33, 11771
359, 169, 43, 11560
359, 174, 74, 9508
359, 177, 13, 10794
359, 178, 171, 14335
359, 181, 153, 14066
393, 15, 5, 126
393, 53, 39, 1456
393, 60, 6, 1818
393, 65, 34, 2158
393, 87, 63, 3465
393, 101, 50, 3981
393, 112, 0, 3909
393, 114, 65, 5661
393, 121, 39, 6378
393, 128, 115, 7230
393, 132, 119, 7739
393, 148, 75, 9811
393, 155, 107, 10783
393, 159, 54, 11328
393, 163, 124, 10684
393, 169, 10, 10663
393, 172, 91, 13349
393, 177, 150, 14138
393, 180, 86, 14609
394, 21, 17, 249
394, 30, 25, 490
394, 49, 36, 1249
394, 59, 40, 1792
394, 77, 18, 2979
394, 99, 76, 4116
394, 102, 99, 4603
394, 110, 107, 5285
394, 119, 45, 6138
394, 130, 15, 7357
394, 134, 7, 7519
394, 139, 11, 8457
394, 148, 42, 9481
394, 154, 73, 10437
394, 165, 103, 12273
394, 172, 49, 13062
394, 177, 112, 14100
394, 179, 26, 14293
673, 25, 13, 338
673, 62, 26, 1961
673, 78, 56, 3091
673, 90, 79, 3740
673, 106, 90, 4941
673, 117, 61, 5963
673, 128, 105, 7220
673, 133, 132, 7608
673, 144, 114, 9292
673, 151, 142, 10307
673, 156, 130, 10964
673, 160, 88, 11492
673, 165, 137, 12336
673, 170, 47, 12943
673, 176, 8, 13422
673, 180, 40, 14544
278, 32, 29, 557
278, 48, 6, 1169
278, 67, 9, 2266
278, 78, 75, 3113
278, 94, 82, 4020
278, 112, 35, 5175
278, 121, 46, 6385
278, 126, 118, 7001
278, 135, 56, 7873
278, 143, 89, 9159
278, 148, 64, 9732
278, 154, 62, 9984
278, 166, 21, 11881
278, 172, 127, 13385
278, 181, 21, 14159
331, 20, 6, 217
331, 32, 14, 542
331, 50, 12, 1273
331, 55, 32, 1555
331, 78, 14, 3050
331, 88, 26, 3592
331, 100, 86, 4480
331, 109, 58, 4752
331, 118, 51, 6046
331, 123, 56, 6640
331, 131, 6, 7474
331, 134, 114, 7958
331, 138, 71, 8449
331, 144, 37, 8818
331, 153, 79, 7538
331, 155, 47, 10723
331, 158, 14, 11156
331, 161, 68, 11653
331, 163, 15, 10844
331, 168, 151, 12736
665, 21, 5, 237
665, 56, 55, 1633
665, 85, 52, 3248
665, 94, 37, 3805
665, 102, 90, 4594
665, 119, 31, 5708
665, 128, 45, 7160
665, 131, 57, 7562
665, 140, 102, 8200
665, 148, 77, 9813
665, 154, 129, 10296
665, 162, 123, 11870
665, 167, 86, 12534
665, 173, 87, 13490
665, 177, 133, 14115
76, 42, 2, 897
76, 52, 24, 1383
76, 72, 14, 2604
76, 80, 50, 3045
76, 88, 49, 3580
76, 102, 61, 4546
76, 113, 67, 5495
76, 120, 44, 6262
76, 123, 8, 6592
76, 127, 107, 7094
76, 137, 8, 8252
76, 141, 59, 8851
76, 147, 36, 9549
76, 149, 34, 9919
76, 153, 50, 9531
76, 156, 23, 10040
76, 160, 112, 11241
76, 164, 51, 11984
76, 166, 9, 12041
76, 175, 90, 13550
467, 43, 43, 979
467, 75, 65, 2873
467, 95, 85, 4118
467, 100, 53, 4424
467, 105, 27, 4735
467, 112, 20, 4795
467, 114, 26, 5623
467, 118, 75, 5763
467, 125, 38, 6839
467, 131, 72, 7514
467, 137, 80, 8287
467, 141, 18, 7624
467, 145, 103, 8776
467, 151, 111, 10256
467, 165, 124, 12293
467, 171, 162, 13248
467, 174, 47, 13379
467, 181, 130, 14785
674, 25, 14, 339
674, 46, 39, 1110
674, 63, 26, 2023
674, 74, 64, 2797
674, 88, 55, 3617
674, 106, 105, 4956
674, 112, 51, 5423
674, 115, 63, 5769
674, 127, 59, 7033
674, 136, 101, 7992
674, 143, 92, 9164
674, 149, 28, 9913
674, 153, 93, 9862
674, 156, 14, 10547
674, 158, 153, 11302
674, 164, 153, 12187
674, 169, 111, 12860
674, 176, 61, 13876
584, 34, 15, 609
584, 41, 28, 881
584, 70, 53, 2513
584, 80, 77, 3172
584, 88, 83, 3700
584, 97, 87, 4265
584, 107, 107, 5065
584, 117, 58, 5790
584, 125, 69, 6860
584, 135, 129, 8100
584, 145, 138, 9446
584, 150, 39, 10074
584, 156, 10, 10452
584, 165, 97, 12206
584, 171, 72, 13104
584, 175, 68, 13696
584, 178, 14, 13073
584, 180, 34, 14555
757, 29, 10, 445
757, 64, 33, 2087
757, 85, 68, 3434
757, 90, 21, 3568
757, 99, 49, 2910
757, 106, 52, 4888
757, 113, 66, 5460
757, 118, 21, 5947
757, 122, 59, 6520
757, 126, 99, 6667
757, 130, 80, 7414
757, 132, 28, 7654
757, 142, 51, 8980
757, 145, 58, 9261
757, 148, 123, 9859
757, 155, 27, 10700
757, 157, 27, 11018
757, 158, 132, 11274
757, 169, 127, 12632
757, 175, 84, 13752
468, 42, 36, 930
468, 59, 19, 1768
468, 68, 45, 2370
468, 73, 57, 2716
468, 104, 101, 4755
468, 113, 70, 5240
468, 124, 32, 6674
468, 130, 88, 7462
468, 135, 77, 8049
468, 145, 9, 9315
468, 150, 99, 10134
468, 154, 145, 10668
468, 165, 117, 12285
468, 172, 81, 13339
468, 176, 100, 13914
468, 180, 83, 14606
314, 43, 36, 972
314, 59, 38, 1790
314, 65, 43, 2159
314, 81, 11, 3137
314, 96, 66, 4174
314, 106, 63, 4685
314, 115, 103, 5820
314, 127, 84, 5668
314, 133, 35, 6786
314, 139, 131, 8652
314, 147, 7, 9435
314, 150, 118, 10153
314, 156, 34, 10509
314, 161, 105, 11394
314, 165, 13, 12134
314, 171, 70, 13038
314, 176, 32, 13607
314, 180, 48, 14560
277, 33, 11, 547
277, 41, 18, 852
277, 68, 58, 2383
277, 71, 37, 2562
277, 92, 79, 3864
277, 112, 55, 5065
277, 119, 101, 6063
277, 132, 67, 7546
277, 142, 0, 8646
277, 146, 88, 9529
277, 155, 127, 10446
277, 161, 73, 11658
277, 167, 148, 12595
277, 173, 150, 13552
792, 31, 21, 517
792, 36, 11, 676
792, 45, 39, 1064
792, 64, 5, 2064
792, 80, 36, 3062
792, 94, 33, 2888
792, 102, 60, 4514
792, 110, 17, 5163
792, 118, 41, 5191
792, 124, 15, 6267
792, 134, 85, 7812
792, 139, 56, 8577
792, 144, 103, 5484
792, 147, 109, 9668
792, 153, 128, 9953
792, 156, 155, 10989
792, 160, 1, 11216
792, 163, 77, 11961
792, 170, 42, 11792
792, 174, 158, 13685
491, 4, 0, 11
491, 53, 44, 1461
491, 63, 24, 2012
491, 81, 45, 3243
491, 90, 45, 2718
491, 96, 77, 4202
491, 111, 110, 5375
491, 125, 94, 6712
491, 136, 92, 8072
491, 142, 137, 9066
491, 147, 10, 9072
491, 151, 97, 9220
491, 167, 113, 12561
491, 173, 165, 13562
491, 177, 170, 14158
491, 180, 124, 14647
409, 14, 5, 111
409, 48, 12, 1172
409, 68, 26, 2351
409, 75, 44, 2850
409, 81, 21, 3204
409, 87, 2, 3509
409, 93, 8, 3729
409, 96, 92, 4221
409, 114, 14, 5562
409, 117, 86, 5903
409, 127, 15, 6575
409, 136, 119, 8226
409, 143, 20, 9092
409, 145, 134, 9442
409, 154, 44, 9900
409, 159, 76, 11368
409, 164, 81, 12109
409, 166, 81, 12395
409, 172, 125, 13379
409, 180, 57, 14580
496, 25, 0, 325
496, 40, 29, 848
496, 74, 35, 2765
496, 81, 29, 3164
496, 96, 64, 4153
496, 110, 97, 5275
496, 120, 30, 5718
496, 124, 78, 5254
496, 136, 104, 8211
496, 139, 64, 8585
496, 145, 27, 9302
496, 149, 48, 9928
496, 154, 140, 10650
496, 170, 117, 12994
496, 178, 175, 14339
343, 41, 23, 874
343, 51, 10, 1323
343, 69, 50, 2444
343, 74, 61, 2794
343, 83, 17, 3269
343, 93, 90, 3950
343, 109, 92, 5159
343, 129, 36, 7280
343, 132, 45, 7671
343, 142, 117, 9046
343, 149, 75, 9960
343, 153, 104, 9808
343, 156, 93, 10716
343, 159, 85, 10996
343, 163, 149, 12019
343, 168, 117, 11817
343, 176, 14, 10666
