rank,s1,s2,ntasks
333, 175, 61, 13724
333, 177, 89, 14077
333, 179, 79, 14422
333, 180, 177, 14700
21, 19, 6, 197
21, 32, 31, 559
21, 35, 13, 642
21, 45, 14, 1039
21, 59, 29, 1781
21, 66, 52, 2238
21, 72, 42, 2375
21, 73, 69, 2728
21, 81, 30, 3160
21, 87, 37, 3541
21, 93, 61, 3907
21, 96, 54, 4183
21, 100, 42, 4371
21, 104, 15, 4175
21, 106, 75, 4853
21, 109, 47, 5127
21, 115, 32, 5749
21, 118, 34, 5588
21, 120, 63, 5963
21, 123, 121, 6705
21, 127, 106, 7093
21, 131, 19, 7243
21, 134, 27, 7875
21, 135, 116, 8079
21, 143, 86, 9158
21, 146, 46, 9459
21, 149, 14, 9894
21, 150, 8, 10043
21, 151, 119, 10282
21, 159, 44, 10671
21, 161, 79, 10848
21, 163, 28, 11868
21, 168, 47, 12537
21, 172, 86, 13344
21, 175, 106, 13774
21, 176, 162, 13976
21, 179, 37, 14377
21, 180, 96, 14619
298, 5, 3, 19
298, 16, 3, 140
298, 36, 29, 694
298, 40, 7, 826
298, 54, 24, 1495
298, 59, 12, 1764
298, 67, 15, 2272
298, 73, 3, 2637
298, 80, 64, 2849
298, 85, 46, 3397
298, 88, 82, 3699
298, 100, 30, 4182
298, 104, 55, 3745
298, 107, 49, 4947
298, 112, 50, 5309
298, 113, 58, 5506
298, 115, 53, 5770
298, 118, 52, 5966
298, 121, 26, 6332
298, 124, 124, 6816
298, 135, 6, 7588
298, 138, 24, 8397
298, 141, 47, 8839
298, 144, 83, 7483
298, 146, 114, 9555
298, 149, 86, 9971
298, 151, 52, 9177
298, 153, 80, 10072
298, 155, 44, 10428
298, 156, 12, 10062
298, 158, 73, 11222
298, 163, 46, 11724
298, 165, 113, 12312
298, 168, 56, 8557
298, 169, 5, 10619
298, 170, 135, 13050
298, 175, 76, 13478
298, 176, 135, 13949
347, 10, 0, 56
347, 34, 14, 608
347, 41, 15, 870
347, 47, 24, 1142
347, 56, 47, 1625
347, 66, 47, 2237
347, 70, 6, 2470
347, 73, 59, 2718
347, 81, 37, 3232
347, 88, 15, 3544
347, 94, 43, 3673
347, 102, 66, 3977
347, 106, 23, 4643
347, 109, 50, 4712
347, 113, 1, 5084
347, 115, 46, 5763
347, 117, 85, 5871
347, 120, 115, 6333
347, 123, 17, 6601
347, 126, 95, 6979
347, 128, 108, 7183
347, 131, 58, 7563
347, 133, 62, 7137
347, 138, 94, 8476
347, 140, 88, 8740
347, 146, 79, 8932
347, 149, 98, 9982
347, 151, 81, 10231
347, 154, 31, 9355
347, 156, 59, 10893
347, 159, 95, 11375
347, 161, 140, 11717
347, 164, 112, 12094
347, 165, 156, 12355
347, 168, 86, 12672
347, 172, 135, 13393
347, 177, 27, 13886
347, 177, 137, 14125
347, 179, 28, 14371
347, 180, 79, 14602
383, 33, 14, 574
383, 40, 10, 829
383, 59, 36, 1788
383, 63, 11, 1778
383, 64, 55, 2114
383, 73, 57, 2716
383, 93, 52, 3690
383, 96, 31, 4090
383, 99, 67, 3969
383, 103, 76, 4431
383, 107, 70, 4919
383, 114, 79, 5681
383, 117, 114, 6003
383, 121, 31, 6231
383, 123, 42, 6626
383, 126, 106, 6989
383, 129, 2, 7232
383, 130, 127, 7501
383, 134, 40, 7281
383, 137, 7, 8207
383, 140, 31, 8115
383, 142, 42, 8970
383, 144, 78, 7069
383, 147, 60, 9648
383, 148, 46, 9782
383, 150, 1, 10036
383, 151, 104, 10110
383, 154, 0, 7161
383, 154, 130, 10645
383, 157, 95, 11086
383, 158, 87, 11236
383, 160, 40, 10388
383, 162, 29, 11738
383, 165, 13, 12134
383, 168, 134, 12682
383, 172, 147, 13405
383, 174, 114, 13645
383, 176, 168, 13982
348, 20, 13, 224
348, 39, 23, 802
348, 47, 3, 1121
348, 59, 14, 1766
348, 62, 56, 1991
348, 70, 8, 2472
348, 73, 63, 2722
348, 94, 73, 3312
348, 100, 32, 4371
348, 104, 17, 4617
348, 106, 40, 4794
348, 110, 91, 5269
348, 115, 73, 5790
348, 121, 7, 6244
348, 124, 119, 6811
348, 134, 14, 7359
348, 135, 122, 8093
348, 138, 129, 8511
348, 140, 127, 8769
348, 149, 10, 9883
348, 151, 149, 10314
348, 154, 63, 8452
348, 156, 52, 10455
348, 158, 153, 11302
348, 161, 113, 11671
348, 163, 106, 11818
348, 165, 139, 12338
348, 168, 76, 12575
348, 170, 146, 13061
348, 175, 83, 13751
348, 178, 111, 14275
22, 30, 28, 493
22, 37, 10, 712
22, 54, 18, 1488
22, 58, 20, 1713
22, 61, 33, 1906
22, 68, 47, 2372
22, 74, 1, 2734
22, 75, 28, 2836
22, 80, 53, 3114
22, 85, 36, 3273
22, 87, 40, 3479
22, 94, 8, 3818
22, 96, 41, 4131
22, 105, 28, 4762
22, 111, 74, 4825
22, 114, 15, 5588
22, 116, 94, 5899
22, 122, 76, 6537
22, 124, 17, 6703
22, 129, 99, 7257
22, 131, 131, 7636
22, 135, 52, 7841
22, 139, 17, 8538
22, 142, 22, 8673
22, 145, 111, 9399
22, 150, 48, 10082
22, 155, 74, 10752
22, 156, 79, 10468
22, 159, 6, 10808
22, 161, 20, 11283
22, 162, 10, 11753
22, 164, 146, 12180
22, 168, 133, 12275
22, 173, 7, 11722
22, 176, 108, 13922
140, 25, 0, 325
140, 36, 5, 670
140, 45, 4, 1028
140, 51, 51, 1365
140, 53, 22, 1436
140, 62, 11, 1935
140, 72, 16, 2609
140, 78, 72, 3110
140, 88, 72, 3643
140, 98, 2, 4041
140, 101, 9, 4229
140, 108, 66, 4444
140, 112, 34, 5118
140, 114, 84, 5686
140, 118, 94, 6086
140, 121, 115, 6454
140, 126, 39, 6932
140, 129, 11, 5291
140, 131, 93, 7598
140, 133, 100, 7773
140, 136, 71, 7928
140, 139, 77, 8598
140, 142, 73, 9000
140, 146, 15, 8869
140, 150, 47, 10082
140, 153, 84, 8464
140, 154, 107, 10610
140, 159, 17, 11311
140, 164, 104, 11754
140, 165, 141, 12340
140, 168, 88, 12674
140, 172, 134, 13392
140, 175, 95, 13763
140, 176, 142, 13934
140, 178, 176, 14340
209, 14, 7, 113
209, 31, 14, 510
209, 33, 5, 565
209, 48, 10, 1165
209, 59, 52, 1804
209, 69, 28, 2422
209, 74, 53, 2781
209, 76, 19, 2900
209, 80, 44, 3068
209, 82, 9, 3196
209, 91, 54, 3803
209, 96, 64, 4153
209, 104, 72, 3235
209, 106, 42, 4835
209, 109, 28, 5092
209, 115, 110, 5827
209, 119, 62, 5929
209, 127, 104, 7080
209, 130, 130, 7504
209, 132, 17, 7640
209, 137, 22, 7619
209, 141, 87, 8860
209, 143, 53, 9125
209, 144, 92, 6997
209, 147, 12, 8808
209, 148, 73, 9799
209, 153, 77, 10480
209, 156, 30, 9050
209, 157, 135, 11126
209, 160, 104, 10483
209, 162, 11, 11749
209, 165, 118, 12316
209, 168, 84, 12668
209, 174, 159, 11681
209, 177, 165, 14153
209, 178, 162, 14326
209, 180, 32, 14555
209, 181, 125, 11350
43, 18, 14, 186
43, 40, 19, 837
43, 46, 14, 1085
43, 57, 8, 1643
43, 65, 41, 2124
43, 71, 21, 2552
43, 78, 49, 2612
43, 81, 45, 3243
43, 87, 11, 3314
43, 93, 48, 3573
43, 97, 89, 4267
43, 114, 70, 5648
43, 118, 36, 5964
43, 120, 17, 6235
43, 122, 3, 6398
43, 126, 41, 5975
43, 128, 57, 7092
43, 131, 119, 7624
43, 136, 136, 8243
43, 138, 33, 8406
43, 141, 68, 8860
43, 143, 35, 9107
43, 146, 125, 8602
43, 150, 50, 10084
43, 152, 14, 9225
43, 154, 85, 10261
43, 157, 11, 10768
43, 160, 20, 10681
43, 161, 74, 11659
43, 163, 50, 10063
43, 164, 147, 12181
43, 166, 77, 12246
43, 171, 4, 12767
43, 172, 144, 13402
43, 176, 131, 13945
43, 180, 154, 14677
55, 13, 2, 94
55, 47, 15, 1133
55, 56, 51, 1629
55, 61, 2, 1875
55, 64, 27, 2086
55, 69, 2, 2396
55, 71, 65, 2586
55, 88, 11, 3427
55, 99, 91, 4385
55, 105, 74, 4404
55, 108, 93, 5117
55, 112, 101, 5476
55, 117, 94, 5946
55, 122, 109, 6570
55, 126, 122, 7005
55, 129, 29, 6869
55, 134, 71, 4987
55, 135, 115, 8086
55, 141, 104, 8596
55, 143, 83, 9155
55, 146, 25, 8831
55, 148, 78, 9782
55, 153, 123, 10517
55, 156, 73, 10907
55, 161, 39, 11624
55, 163, 26, 10752
55, 165, 154, 12353
55, 169, 93, 12842
55, 170, 80, 12995
55, 171, 169, 13255
55, 173, 1, 11533
55, 174, 153, 11215
55, 176, 65, 9254
55, 177, 70, 13048
55, 179, 10, 14085
55, 181, 21, 14159
316, 22, 14, 267
316, 26, 4, 355
316, 44, 16, 996
316, 46, 12, 1083
316, 50, 21, 1284
316, 52, 27, 1391
316, 58, 58, 1751
316, 61, 34, 1907
316, 66, 40, 2230
316, 72, 45, 2624
316, 77, 4, 2965
316, 83, 80, 3354
316, 88, 83, 3700
316, 96, 2, 4114
316, 100, 3, 4119
316, 105, 102, 4847
316, 110, 38, 5223
316, 113, 27, 5504
316, 115, 25, 5741
316, 117, 115, 6004
316, 122, 114, 6575
316, 124, 48, 6327
316, 133, 65, 6895
316, 137, 28, 8272
316, 140, 117, 8770
316, 147, 73, 9600
316, 150, 92, 10127
316, 155, 69, 10747
316, 157, 37, 11028
316, 158, 111, 11260
316, 163, 87, 11951
316, 165, 144, 12343
316, 169, 87, 12836
316, 170, 73, 12501
316, 174, 123, 13654
316, 178, 48, 13418
315, 29, 16, 451
315, 40, 18, 837
315, 54, 33, 1504
315, 65, 5, 2129
315, 77, 54, 3015
315, 86, 46, 3466
315, 89, 79, 3740
315, 97, 67, 3537
315, 105, 83, 4828
315, 111, 8, 5170
315, 114, 105, 5707
315, 117, 47, 5951
315, 122, 92, 6553
315, 126, 99, 6667
315, 128, 55, 6872
315, 131, 114, 7619
315, 134, 13, 4936
315, 134, 111, 7955
315, 139, 104, 8625
315, 141, 91, 6814
315, 142, 23, 8845
315, 144, 27, 9139
315, 147, 77, 9665
315, 149, 37, 9922
315, 150, 147, 10182
315, 152, 124, 8063
315, 155, 83, 10325
315, 157, 45, 11033
315, 158, 114, 11263
315, 160, 61, 11500
315, 163, 27, 11800
315, 165, 49, 12066
315, 167, 163, 12471
315, 170, 104, 13019
315, 172, 6, 13194
315, 173, 124, 13305
315, 180, 155, 14678
187, 29, 14, 449
187, 42, 23, 917
187, 51, 38, 1352
187, 55, 6, 1530
187, 60, 53, 1865
187, 65, 10, 2134
187, 75, 27, 2835
187, 81, 18, 3146
187, 86, 54, 3498
187, 90, 79, 3740
187, 100, 43, 4374
187, 105, 90, 4835
187, 112, 103, 5478
187, 117, 106, 5995
187, 120, 118, 6336
187, 123, 37, 6621
187, 127, 34, 6605
187, 130, 43, 7417
187, 134, 36, 7827
187, 135, 98, 4906
187, 136, 83, 8063
187, 138, 78, 8457
187, 141, 13, 7985
187, 142, 136, 9065
187, 143, 134, 9206
187, 146, 73, 9028
187, 151, 9, 10159
187, 156, 9, 10843
187, 159, 35, 9986
187, 163, 79, 9420
187, 164, 80, 11965
187, 165, 85, 12284
187, 167, 9, 12287
187, 169, 136, 12885
187, 170, 134, 13049
187, 173, 91, 13016
187, 176, 82, 13896
42, 28, 0, 406
42, 59, 41, 1793
42, 72, 18, 2576
42, 78, 50, 3052
42, 84, 45, 3085
42, 93, 89, 3949
42, 99, 74, 3568
42, 101, 37, 3997
42, 107, 42, 4975
42, 112, 97, 5472
42, 116, 36, 5548
42, 119, 36, 6090
42, 122, 79, 6540
42, 125, 35, 6049
42, 129, 7, 7034
42, 132, 103, 7600
42, 140, 48, 8162
42, 149, 22, 9849
42, 152, 140, 10055
42, 158, 54, 11203
42, 160, 34, 10532
42, 161, 123, 11708
42, 163, 119, 11071
42, 167, 54, 12508
42, 169, 24, 10178
42, 170, 76, 12983
42, 171, 161, 13247
42, 172, 172, 13430
42, 175, 160, 12691
42, 177, 46, 13974
42, 177, 157, 14145
42, 178, 137, 14301
42, 181, 91, 14753
204, 12, 12, 91
204, 32, 3, 531
204, 44, 42, 1022
204, 49, 27, 1240
204, 54, 43, 1514
204, 62, 14, 1949
204, 65, 62, 2186
204, 76, 28, 2912
204, 81, 68, 3273
204, 85, 76, 3395
204, 88, 73, 3654
204, 97, 46, 4159
204, 105, 51, 4796
204, 108, 86, 5110
204, 115, 10, 5694
204, 123, 79, 6663
204, 127, 23, 5286
204, 128, 50, 7157
204, 129, 86, 7311
204, 133, 31, 6967
204, 135, 119, 8090
204, 146, 94, 9497
204, 151, 14, 9375
204, 153, 87, 10486
204, 155, 34, 10238
204, 156, 147, 10981
204, 158, 72, 11221
204, 161, 17, 11602
204, 162, 120, 11867
204, 164, 10, 11350
204, 167, 67, 11967
204, 169, 142, 12890
204, 170, 138, 13053
204, 172, 55, 13247
204, 176, 64, 8111
204, 176, 156, 13970
204, 180, 151, 14674
203, 12, 11, 90
203, 31, 25, 521
203, 37, 4, 706
203, 45, 13, 1038
203, 59, 7, 1759
203, 65, 31, 2153
203, 71, 23, 2397
203, 75, 75, 2883
203, 82, 80, 3318
203, 92, 2, 3724
203, 98, 77, 3985
203, 103, 92, 4657
203, 117, 110, 5999
203, 126, 76, 6871
203, 130, 26, 7400
203, 132, 89, 6688
203, 139, 117, 8638
203, 145, 6, 8686
203, 147, 13, 8900
203, 149, 138, 10023
203, 151, 1, 9494
203, 153, 56, 9665
203, 155, 88, 10766
203, 157, 51, 11041
203, 158, 31, 11084
203, 159, 151, 11437
203, 170, 18, 9410
203, 172, 163, 13421
203, 175, 135, 13755
203, 179, 70, 14316
203, 181, 118, 14760
329, 33, 18, 578
329, 49, 15, 1226
329, 57, 38, 1673
329, 63, 52, 1939
329, 68, 1, 2326
329, 69, 61, 2455
329, 74, 0, 2733
329, 77, 40, 3001
329, 90, 82, 3657
329, 99, 99, 4393
329, 104, 50, 4491
329, 105, 76, 4726
329, 108, 39, 5069
329, 115, 81, 5798
329, 118, 27, 6014
329, 120, 13, 5776
329, 123, 34, 6618
329, 126, 104, 6968
329, 128, 81, 7194
329, 129, 95, 7339
329, 131, 78, 7513
329, 136, 99, 8060
329, 138, 2, 8384
329, 139, 0, 8495
329, 141, 120, 8907
329, 143, 91, 9161
329, 146, 48, 8160
329, 150, 15, 10050
329, 153, 71, 9494
329, 155, 124, 10708
329, 158, 29, 11076
329, 163, 86, 11554
329, 167, 69, 12521
329, 170, 1, 12108
329, 171, 89, 13175
329, 173, 157, 13559
329, 175, 173, 13841
329, 179, 19, 13725
329, 180, 98, 14621
200, 30, 15, 480
200, 38, 28, 768
200, 43, 25, 961
200, 52, 18, 1350
200, 57, 40, 1675
200, 71, 46, 2568
200, 77, 7, 2968
200, 82, 59, 2786
200, 90, 61, 3702
200, 99, 46, 4267
200, 102, 91, 4595
200, 111, 35, 4465
200, 113, 99, 5587
200, 116, 43, 4297
200, 119, 118, 6216
200, 128, 6, 6733
200, 129, 0, 5597
200, 130, 60, 7434
200, 131, 76, 7581
200, 133, 99, 7235
200, 136, 16, 8123
200, 137, 20, 7910
200, 138, 124, 8506
200, 141, 69, 8861
200, 144, 53, 8891
200, 147, 102, 9554
200, 149, 82, 9967
200, 152, 148, 10415
200, 157, 16, 11007
200, 157, 156, 11147
200, 159, 106, 11293
200, 161, 137, 11722
200, 163, 123, 11996
200, 167, 105, 12520
200, 170, 53, 12798
200, 171, 144, 13230
200, 174, 142, 13462
200, 177, 28, 13972
200, 178, 84, 14248
328, 5, 5, 21
328, 19, 5, 196
328, 25, 10, 335
328, 45, 25, 1050
328, 49, 48, 1261
328, 60, 20, 1832
328, 62, 45, 1980
328, 71, 7, 2541
328, 77, 73, 3034
328, 88, 66, 3660
328, 94, 59, 3855
328, 100, 63, 4285
328, 106, 82, 4933
328, 112, 61, 5436
328, 114, 47, 5649
328, 116, 110, 5915
328, 121, 71, 6075
328, 126, 101, 5537
328, 128, 127, 7242
328, 132, 38, 7664
328, 134, 127, 7944
328, 139, 36, 8557
328, 141, 48, 8634
328, 145, 72, 8684
328, 147, 80, 9651
328, 148, 60, 9796
328, 150, 7, 10042
328, 153, 47, 10423
328, 155, 141, 10814
328, 157, 120, 11111
328, 158, 133, 11282
328, 163, 31, 9139
328, 164, 122, 12156
328, 165, 161, 12360
328, 167, 113, 12561
328, 170, 60, 12975
328, 171, 152, 13238
328, 174, 148, 13676
328, 178, 75, 13960
328, 180, 167, 14690
357, 6, 6, 28
357, 23, 6, 282
357, 39, 25, 804
357, 44, 11, 990
357, 48, 33, 1199
357, 59, 51, 1803
357, 67, 59, 2316
357, 73, 15, 2677
357, 83, 2, 3255
357, 88, 5, 3492
357, 96, 50, 4163
357, 102, 27, 4474
357, 105, 52, 4662
357, 110, 66, 4893
357, 112, 87, 5462
357, 113, 110, 5598
357, 117, 107, 5996
357, 123, 69, 6653
357, 127, 38, 7035
357, 130, 21, 7381
357, 131, 65, 7564
357, 136, 21, 8122
357, 137, 70, 8279
357, 142, 69, 8998
357, 144, 127, 6488
357, 146, 89, 9247
357, 153, 55, 7248
357, 154, 111, 10042
357, 159, 68, 11359
357, 161, 117, 11438
357, 165, 34, 12208
357, 167, 157, 12604
357, 169, 105, 12854
357, 171, 25, 12876
357, 171, 171, 13257
357, 172, 154, 13412
357, 177, 4, 11231
357, 178, 6, 13183
357, 179, 40, 14268
357, 181, 61, 14702
188, 17, 4, 158
188, 27, 22, 400
188, 41, 25, 878
188, 48, 39, 1205
188, 63, 1, 1999
188, 67, 38, 2295
188, 71, 53, 2556
188, 76, 73, 2957
188, 83, 51, 3315
188, 88, 64, 3634
188, 94, 76, 3916
188, 100, 18, 4152
188, 104, 61, 4714
188, 107, 21, 4930
188, 110, 62, 4417
188, 112, 96, 5471
188, 114, 114, 5716
188, 116, 93, 5898
188, 119, 51, 6151
188, 122, 89, 6549
188, 125, 123, 6904
188, 130, 126, 7500
188, 133, 51, 7755
188, 136, 40, 8061
188, 138, 123, 8505
188, 140, 93, 8594
188, 142, 125, 9045
188, 146, 92, 9012
188, 151, 96, 10262
188, 156, 90, 9777
188, 160, 42, 8614
188, 160, 151, 11571
188, 165, 9, 12208
188, 167, 139, 12586
188, 170, 77, 12992
188, 173, 74, 12605
188, 175, 77, 13569
188, 177, 93, 14081
188, 178, 50, 13655
188, 179, 81, 14424
188, 180, 33, 14509
90, 25, 14, 339
90, 29, 12, 447
90, 38, 7, 747
90, 43, 15, 951
90, 52, 22, 1354
90, 60, 48, 1860
90, 66, 15, 2205
90, 71, 2, 2537
90, 75, 50, 2850
90, 78, 67, 3105
90, 93, 64, 3200
90, 95, 20, 3871
90, 96, 92, 4221
90, 107, 31, 4871
90, 110, 35, 4201
90, 112, 16, 5350
90, 113, 45, 5518
90, 117, 32, 5868
90, 120, 107, 6325
90, 123, 10, 6590
90, 128, 100, 7215
90, 130, 5, 7253
90, 133, 50, 7387
90, 136, 20, 7675
90, 137, 6, 8160
90, 138, 109, 8491
90, 141, 114, 8901
90, 143, 89, 9159
90, 146, 120, 9561
90, 149, 92, 9977
90, 152, 119, 9398
90, 155, 146, 10824
90, 158, 125, 11251
90, 163, 53, 11142
90, 165, 46, 12245
90, 166, 137, 12449
90, 171, 59, 13144
90, 173, 2, 13199
90, 175, 46, 13553
90, 176, 120, 13934
90, 178, 169, 14333
90, 180, 48, 14560
138, 22, 22, 275
138, 50, 49, 1312
138, 56, 8, 1586
138, 59, 5, 1757
138, 66, 65, 2255
138, 74, 47, 2780
138, 77, 75, 3036
138, 83, 58, 3065
138, 88, 30, 3465
138, 96, 5, 4037
138, 104, 98, 4752
138, 108, 46, 5015
138, 112, 28, 5401
138, 114, 69, 5671
138, 117, 9, 5839
138, 122, 51, 6512
138, 123, 74, 6658
138, 125, 120, 6901
138, 129, 16, 7260
138, 131, 2, 7504
138, 132, 120, 7740
138, 135, 55, 7348
138, 139, 28, 8549
138, 142, 2, 8931
138, 143, 44, 9116
138, 144, 88, 9272
138, 149, 61, 9946
138, 151, 17, 10173
138, 155, 153, 10831
138, 157, 149, 11140
138, 158, 150, 11299
138, 161, 151, 11736
138, 164, 131, 12146
138, 167, 50, 10930
138, 168, 148, 12733
138, 173, 85, 13488
138, 175, 130, 13796
138, 177, 9, 13838
138, 178, 52, 13783
138, 180, 65, 14587
91, 36, 27, 692
91, 43, 1, 934
91, 51, 50, 1364
91, 54, 31, 1502
91, 57, 30, 1653
91, 63, 17, 2015
91, 73, 33, 2425
91, 76, 66, 2950
91, 78, 55, 3073
91, 94, 35, 3614
91, 102, 85, 4589
91, 106, 50, 4856
91, 107, 98, 5056
91, 112, 6, 4970
91, 113, 68, 5556
91, 115, 86, 5803
91, 119, 91, 6060
91, 124, 52, 6657
91, 128, 68, 7183
91, 129, 104, 7348
91, 131, 105, 7610
91, 135, 49, 6758
91, 136, 76, 8183
91, 137, 67, 8311
91, 140, 107, 8758
91, 146, 101, 7744
91, 149, 72, 9957
91, 151, 75, 10154
91, 156, 49, 9754
91, 158, 94, 11243
91, 161, 84, 11112
91, 164, 107, 12125
91, 167, 26, 10715
91, 169, 33, 10299
91, 171, 14, 12813
91, 171, 165, 13251
91, 172, 159, 13417
91, 177, 79, 14067
91, 178, 168, 14332
54, 26, 25, 376
54, 29, 22, 457
54, 53, 47, 1464
54, 57, 28, 1663
54, 68, 38, 2363
54, 70, 23, 2484
54, 77, 6, 2967
54, 81, 1, 3159
54, 83, 60, 3303
54, 87, 70, 3513
54, 93, 56, 3525
54, 96, 75, 4187
54, 104, 102, 4756
54, 107, 57, 4987
54, 114, 64, 5654
54, 117, 91, 5383
54, 120, 83, 6288
54, 123, 31, 6615
54, 125, 69, 6860
54, 132, 25, 7395
54, 135, 45, 7975
54, 139, 135, 8656
54, 145, 67, 9305
54, 148, 55, 9654
54, 153, 14, 9667
54, 154, 95, 10624
54, 157, 71, 11062
54, 160, 72, 11490
54, 163, 157, 12027
54, 166, 112, 12419
54, 169, 137, 12886
54, 171, 85, 13171
54, 172, 90, 13348
54, 176, 88, 13902
54, 180, 87, 14610
324, 11, 0, 67
324, 20, 3, 214
324, 40, 33, 852
324, 48, 14, 1178
324, 58, 41, 1734
324, 64, 24, 2080
324, 72, 38, 2629
324, 76, 37, 2921
324, 81, 20, 3156
324, 84, 27, 3304
324, 89, 51, 3681
324, 95, 48, 4052
324, 100, 84, 4478
324, 106, 81, 4932
324, 109, 54, 5152
324, 113, 32, 5495
324, 115, 88, 5805
324, 119, 104, 6202
324, 123, 43, 6627
324, 128, 92, 7054
324, 132, 26, 7491
324, 137, 35, 8269
324, 142, 14, 8899
324, 143, 19, 9089
324, 145, 103, 8776
324, 148, 58, 9794
324, 150, 14, 10048
324, 151, 137, 10302
324, 156, 145, 10979
324, 160, 148, 11572
324, 164, 26, 11551
324, 165, 163, 12362
324, 168, 114, 12700
324, 171, 33, 12835
324, 174, 38, 13471
324, 176, 80, 13894
324, 178, 132, 14279
353, 35, 2, 631
353, 41, 29, 880
353, 50, 10, 1269
353, 62, 2, 1936
353, 65, 63, 2187
353, 87, 52, 3555
353, 92, 77, 3727
353, 101, 27, 4370
353, 107, 69, 5027
353, 112, 85, 5460
353, 114, 23, 5569
353, 116, 106, 5911
353, 119, 112, 6210
353, 123, 49, 6633
353, 126, 94, 6898
353, 129, 97, 7203
353, 135, 17, 7993
353, 140, 24, 7355
353, 144, 76, 9233
353, 147, 125, 9580
353, 150, 121, 10156
353, 154, 27, 10528
353, 156, 116, 10838
353, 161, 89, 11034
353, 164, 69, 12103
353, 166, 129, 11801
353, 170, 167, 13082
353, 173, 139, 13541
353, 177, 175, 14163
353, 179, 104, 14447
353, 180, 62, 14582
83, 26, 11, 362
83, 45, 10, 1034
83, 52, 26, 1390
83, 63, 61, 2056
83, 70, 16, 2480
83, 76, 8, 2892
83, 77, 50, 3009
83, 80, 79, 3205
83, 85, 65, 3008
83, 89, 16, 3601
83, 96, 0, 3956
83, 102, 28, 4501
83, 107, 64, 4935
83, 111, 91, 5356
83, 118, 118, 6111
83, 124, 87, 6776
83, 127, 51, 7048
83, 130, 72, 7354
83, 132, 95, 7715
83, 135, 37, 8006
83, 139, 137, 8658
83, 143, 13, 9085
83, 146, 123, 9564
83, 151, 110, 10214
83, 155, 65, 10697
83, 158, 23, 11102
83, 160, 141, 11492
83, 164, 19, 9689
83, 165, 99, 12252
83, 167, 8, 12199
83, 169, 1, 11816
83, 169, 130, 12879
83, 170, 114, 13029
83, 172, 9, 13267
83, 175, 14, 9965
83, 175, 157, 13825
83, 177, 45, 13677
83, 178, 81, 14245
83, 179, 126, 14469
83, 181, 83, 14751
279, 27, 16, 394
279, 35, 20, 649
279, 48, 31, 1197
279, 56, 4, 1579
279, 61, 25, 1898
279, 66, 43, 2231
279, 72, 54, 2643
279, 75, 44, 2850
279, 77, 71, 3032
279, 90, 51, 3711
279, 96, 67, 4182
279, 105, 9, 4682
279, 110, 20, 3251
279, 111, 16, 5228
279, 114, 62, 5660
279, 118, 73, 4750
279, 120, 0, 5534
279, 121, 76, 6411
279, 123, 75, 6659
279, 127, 48, 6930
279, 135, 60, 8032
279, 138, 87, 8469
279, 139, 98, 8612
279, 142, 35, 8964
279, 145, 125, 8294
279, 148, 31, 9323
279, 149, 149, 10034
279, 150, 143, 10178
279, 152, 121, 10302
279, 156, 126, 10620
279, 159, 65, 10982
279, 167, 88, 12536
279, 170, 38, 12953
279, 171, 134, 13220
279, 173, 93, 13438
279, 175, 119, 13787
279, 179, 111, 14454
271, 23, 14, 290
271, 27, 15, 393
271, 48, 1, 1164
271, 51, 39, 1353
271, 55, 45, 1567
271, 67, 37, 2294
271, 73, 10, 2670
271, 92, 27, 3754
271, 98, 50, 2860
271, 100, 15, 4262
271, 103, 26, 3821
271, 107, 107, 5065
271, 112, 98, 5472
271, 115, 50, 5767
271, 118, 59, 6040
271, 121, 33, 6251
271, 126, 88, 6973
271, 130, 45, 7419
271, 132, 35, 7419
271, 138, 128, 8510
271, 140, 44, 8624
271, 142, 75, 9004
271, 144, 84, 7865
271, 147, 92, 9582
271, 150, 81, 10116
271, 152, 64, 9073
271, 154, 89, 8989
271, 158, 50, 11156
271, 160, 3, 7764
271, 161, 27, 11611
271, 162, 7, 11754
271, 164, 11, 9889
271, 167, 38, 12482
271, 169, 21, 12559
271, 169, 167, 12916
271, 171, 124, 13210
271, 174, 32, 13116
271, 176, 59, 13312
271, 179, 133, 14476
136, 22, 21, 274
136, 26, 20, 371
136, 39, 32, 811
136, 44, 14, 994
136, 46, 23, 1094
136, 51, 36, 1350
136, 55, 17, 1541
136, 62, 43, 1978
136, 74, 24, 2750
136, 81, 66, 3259
136, 87, 82, 3611
136, 95, 54, 4087
136, 97, 54, 4228
136, 103, 58, 4238
136, 107, 67, 4992
136, 112, 60, 5434
136, 113, 69, 5557
136, 117, 76, 5873
136, 121, 39, 6378
136, 124, 117, 6808
136, 132, 39, 7665
136, 137, 96, 8340
136, 141, 36, 8827
136, 143, 2, 9074
136, 144, 17, 9172
136, 149, 30, 9816
136, 150, 142, 10177
136, 152, 139, 10406
136, 157, 26, 10995
136, 158, 101, 11154
136, 162, 123, 11870
136, 164, 163, 12197
136, 167, 133, 11972
136, 170, 105, 13020
136, 173, 105, 13476
136, 177, 128, 14116
136, 178, 118, 14282
136, 180, 176, 14699
139, 28, 1, 407
139, 40, 3, 821
139, 53, 41, 1458
139, 61, 56, 1929
139, 67, 18, 2275
139, 76, 16, 2900
139, 77, 70, 3031
139, 91, 38, 3762
139, 95, 72, 4057
139, 100, 9, 4350
139, 104, 20, 3398
139, 105, 17, 4727
139, 109, 75, 3859
139, 113, 30, 4674
